0.60943500,0.65112665,0.60486995,0.61524047,0.63481829,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.60683761,0.28661088,0.63134658,0.57394366,0.60483384,0.36570561,0.68932039,0.35516605,0.37256809,0.30022321,0.59856631,0.58106236,0.40072860,0.61169882,0.41983122,0.35981063,0.43529412,0.61182994,0.58640984,0.31818182,0.56906967,0.62670300,0.40428641,0.64619883,0.41570541,0.38827098
0.60943500,0.65112665,0.60486995,0.61524047,0.39333333,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.41373626,0.28661088,0.32114286,0.57394366,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.48717949,0.58106236,0.40072860,0.61169882,0.41983122,0.35981063,0.43529412,0.61182994,0.58640984,0.40942472,0.56906967,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.30578512,0.40447154,0.60486995,0.38876890,0.63481829,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.41373626,0.28661088,0.32114286,0.57394366,0.60483384,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.59856631,0.58106236,0.40072860,0.61169882,0.41983122,0.35981063,0.43529412,0.61182994,0.58640984,0.40942472,0.56906967,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.30578512,0.45945946,0.36599424,0.61524047,0.18205805,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.54437870,0.28661088,0.63134658,0.57394366,0.07142857,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.59856631,0.58106236,0.40072860,0.61169882,0.41983122,0.35981063,0.43529412,0.61182994,0.58640984,0.51006711,0.56906967,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.40070922,0.65112665,0.60486995,0.52631579,0.63481829,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.78294574,0.58858058,0.71404110,0.68896321,0.72955975,0.63134658,0.57394366,0.60483384,0.36570561,0.68932039,0.35516605,0.67469880,0.30022321,0.59856631,0.58106236,0.89473684,0.61169882,0.83333333,0.35981063,0.74452555,0.61182994,0.58640984,0.40942472,0.56906967,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.30578512,0.45945946,0.36599424,0.38876890,0.39333333,0.56921790,0.37837838,0.56724422,0.57975904,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.69435216,0.23364486,0.28348214,0.57394366,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.59856631,0.58106236,0.40072860,0.42682927,0.68794326,0.35981063,0.43529412,0.58252427,0.58640984,0.40942472,0.25000000,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.30578512,0.40447154,0.49411765,0.27070707,0.36511156,0.27777778,0.42331288,0.56724422,0.31250000,0.35211268,0.34237288,0.42026507,0.33333333,0.37111265,0.41373626,0.30564784,0.28348214,0.29257642,0.23312883,0.70403587,0.43105756,0.25974026,0.37256809,0.29629630,0.28205128,0.58106236,0.70000000,0.27205882,0.41983122,0.35981063,0.43529412,0.40831296,0.34492754,0.40942472,0.17575758,0.41192266,0.40428641,0.35000000,0.41570541,0.38827098
0.60943500,0.65112665,0.24340176,0.30708661,0.18205805,0.22813688,0.44545455,0.56724422,0.57975904,0.59348681,0.34237288,0.42026507,0.33333333,0.37111265,0.41373626,0.28661088,0.28348214,0.29257642,0.32033898,0.36570561,0.54411765,0.35516605,0.37256809,0.32492114,0.59856631,0.58106236,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.24301075,0.34492754,0.40942472,0.29629630,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.60943500,0.54732510,0.60486995,0.61524047,0.63481829,0.56921790,0.61547837,0.56724422,0.57975904,0.41196013,0.58214625,0.42026507,0.58858058,0.37111265,0.41373626,0.28661088,0.63134658,0.57394366,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.58106236,0.40072860,0.42682927,0.41983122,0.35981063,0.43529412,0.40831296,0.58640984,0.40942472,0.56906967,0.62670300,0.40428641,0.39797549,0.41570541,0.38827098
0.30578512,0.54732510,0.36599424,0.61524047,0.63481829,0.56921790,0.44545455,0.56724422,0.57975904,0.35211268,0.58214625,0.42026507,0.33333333,0.37111265,0.61181435,0.23364486,0.32114286,0.33103448,0.32033898,0.36570561,0.43105756,0.25974026,0.37256809,0.30022321,0.49328859,0.30434783,0.40072860,0.36616702,0.41983122,0.35981063,0.43529412,0.40831296,0.47222222,0.40942472,0.56906967,0.58682635,0.40428641,0.35000000,0.34782609,0.38827098
0.27702703,0.40447154,0.24340176,0.50199203,0.63481829,0.22813688,0.61547837,0.56724422,0.57975904,0.48387097,0.19708029,0.42026507,0.25641026,0.71404110,0.41373626,0.28661088,0.32114286,0.26470588,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.25742574,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.24301075,0.27898551,0.40942472,0.17575758,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.27702703,0.65112665,0.24340176,0.50199203,0.33333333,0.56921790,0.61547837,0.34228188,0.57975904,0.35211268,0.58214625,0.42026507,0.25641026,0.37111265,0.69435216,0.28661088,0.26612903,0.26470588,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.27272727,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.24301075,0.47122302,0.40942472,0.25000000,0.41192266,0.40428641,0.39797549,0.48837209,0.38827098
